Date,MonthNo,MonthName,MonthID,Month,Quarter,Year,RunningMonths,Running Year,Running Months,Rolling Period,Rolling Period Sort,MonthIndex,Months
2014-05-23 00:00:00.000,5,"May",201405,"May-14","Q2",2014,8,1,"Running 12 Months","P-07",5,185,"May"
2014-05-24 00:00:00.000,5,"May",201405,"May-14","Q2",2014,8,1,"Running 12 Months","P-07",5,185,"May"
2014-05-25 00:00:00.000,5,"May",201405,"May-14","Q2",2014,8,1,"Running 12 Months","P-07",5,185,"May"
2014-05-26 00:00:00.000,5,"May",201405,"May-14","Q2",2014,8,1,"Running 12 Months","P-07",5,185,"May"
2014-05-27 00:00:00.000,5,"May",201405,"May-14","Q2",2014,8,1,"Running 12 Months","P-07",5,185,"May"
2014-05-28 00:00:00.000,5,"May",201405,"May-14","Q2",2014,8,1,"Running 12 Months","P-07",5,185,"May"
2014-05-29 00:00:00.000,5,"May",201405,"May-14","Q2",2014,8,1,"Running 12 Months","P-07",5,185,"May"
2014-05-30 00:00:00.000,5,"May",201405,"May-14","Q2",2014,8,1,"Running 12 Months","P-07",5,185,"May"
2014-05-31 00:00:00.000,5,"May",201405,"May-14","Q2",2014,8,1,"Running 12 Months","P-07",5,185,"May"
2015-05-01 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-02 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-03 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-04 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-05 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-06 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-07 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-08 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-09 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-10 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-11 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-12 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-13 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-14 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-15 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-16 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-17 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-18 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-19 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-20 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-21 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-22 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-23 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-24 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-25 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-26 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-27 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-28 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-29 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-30 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
2015-05-31 00:00:00.000,5,"May",201505,"May-15","Q2",2015,-4,,"","",,197,"May"
1999-04-01 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-02 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-03 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-04 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-05 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-06 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-07 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-08 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-09 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-10 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-11 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-12 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-13 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-14 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-15 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-16 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-17 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-18 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-19 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-20 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-21 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-22 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-23 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-24 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-25 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-26 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-27 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-28 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-29 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
1999-04-30 00:00:00.000,4,"Apr",199904,"Apr-99","Q2",1999,189,16,"","",,4,"Apr"
2000-04-01 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-02 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-03 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-04 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-05 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-06 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-07 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-08 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-09 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-10 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-11 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-12 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-13 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-14 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-15 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-16 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-17 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-18 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-19 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-20 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-21 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-22 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-23 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-24 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-25 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-26 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-27 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-28 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-29 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2000-04-30 00:00:00.000,4,"Apr",200004,"Apr-00","Q2",2000,177,15,"","",,16,"Apr"
2001-04-01 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-02 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-03 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-04 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-05 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-06 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-07 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-08 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-09 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-10 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-11 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-12 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-13 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-14 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-15 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-16 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-17 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-18 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-19 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-20 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-21 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-22 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-23 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-24 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-25 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-26 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-27 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-28 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-29 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2001-04-30 00:00:00.000,4,"Apr",200104,"Apr-01","Q2",2001,165,14,"","",,28,"Apr"
2002-04-01 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-02 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-03 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-04 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-05 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-06 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-07 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-08 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-09 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-10 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-11 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-12 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-13 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-14 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-15 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-16 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-17 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-18 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-19 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-20 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-21 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-22 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-23 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-24 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-25 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-26 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-27 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-28 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-29 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2002-04-30 00:00:00.000,4,"Apr",200204,"Apr-02","Q2",2002,153,13,"","",,40,"Apr"
2003-04-01 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-02 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-03 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-04 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-05 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-06 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-07 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-08 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-09 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-10 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-11 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-12 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-13 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-14 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-15 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-16 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-17 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-18 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-19 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-20 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-21 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-22 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-23 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-24 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-25 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-26 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-27 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-28 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-29 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2003-04-30 00:00:00.000,4,"Apr",200304,"Apr-03","Q2",2003,141,12,"","",,52,"Apr"
2004-04-01 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-02 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-03 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-04 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-05 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-06 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-07 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-08 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-09 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-10 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-11 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-12 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-13 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-14 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-15 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-16 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-17 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-18 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-19 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-20 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-21 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-22 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-23 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-24 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-25 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-26 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-27 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-28 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-29 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2004-04-30 00:00:00.000,4,"Apr",200404,"Apr-04","Q2",2004,129,11,"","",,64,"Apr"
2005-04-01 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-02 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-03 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-04 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-05 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-06 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-07 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-08 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-09 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-10 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-11 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-12 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-13 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-14 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-15 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-16 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-17 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-18 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-19 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-20 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-21 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-22 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-23 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-24 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-25 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-26 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-27 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-28 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-29 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2005-04-30 00:00:00.000,4,"Apr",200504,"Apr-05","Q2",2005,117,10,"","",,76,"Apr"
2006-04-01 00:00:00.000,4,"Apr",200604,"Apr-06","Q2",2006,105,9,"","",,88,"Apr"
2006-04-02 00:00:00.000,4,"Apr",200604,"Apr-06","Q2",2006,105,9,"","",,88,"Apr"
2006-04-03 00:00:00.000,4,"Apr",200604,"Apr-06","Q2",2006,105,9,"","",,88,"Apr"
2006-04-04 00:00:00.000,4,"Apr",200604,"Apr-06","Q2",2006,105,9,"","",,88,"Apr"
2006-04-05 00:00:00.000,4,"Apr",200604,"Apr-06","Q2",2006,105,9,"","",,88,"Apr"
