Manufacturer,Category,Segment,Product,ProductID,isVanArsdel,IsCompeteHide,ManufacturerID,IsCompete
"Fama","Urban","Extreme","Fama UE-92",371,"No","N",5,"No"
"Fama","Urban","Extreme","Fama UE-93",372,"No","N",5,"No"
"Fama","Urban","Extreme","Fama UE-94",373,"No","N",5,"No"
"Fama","Urban","Extreme","Fama UE-95",374,"No","N",5,"No"
"Fama","Urban","Extreme","Fama UE-96",375,"No","N",5,"No"
"Fama","Urban","Extreme","Fama UE-97",376,"No","N",5,"No"
"Fama","Urban","Extreme","Fama UE-98",377,"No","N",5,"No"
"Fama","Urban","Extreme","Fama UE-99",378,"No","N",5,"No"
"Fama","Urban","Extreme","Fama UE-00",379,"No","N",5,"No"
"Fama","Urban","Extreme","Fama UE-01",380,"No","N",5,"No"
"Fama","Urban","Extreme","Fama UE-02",381,"No","N",5,"No"
"Fama","Urban","Extreme","Fama UE-03",382,"No","N",5,"No"
"Fama","Urban","Extreme","Fama UE-04",383,"No","N",5,"No"
"Fama","Urban","Extreme","Fama UE-05",384,"No","N",5,"No"
"Fama","Urban","Extreme","Fama UE-06",385,"No","N",5,"No"
"Fama","Urban","Extreme","Fama UE-07",386,"No","N",5,"No"
"VanArsdel","Urban","Moderation","Maximus UM-01",396,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-02",397,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-03",398,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-04",399,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-05",400,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-06",401,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-07",402,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-08",403,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-09",404,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-10",405,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-11",406,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-12",407,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-13",408,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-14",409,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-15",410,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-16",411,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-17",412,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-18",413,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-19",414,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-20",415,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-21",416,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-22",417,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-23",418,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-24",419,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-25",420,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-26",421,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-27",422,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-28",423,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-29",424,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-30",425,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-31",426,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-32",427,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-33",428,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-34",429,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-35",430,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-36",431,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-37",432,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-38",433,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-39",434,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-40",435,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-41",436,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-42",437,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-43",438,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-44",439,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-45",440,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-46",441,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-47",442,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-48",443,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-49",444,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-50",445,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-51",446,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-52",447,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-53",448,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-54",449,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-55",450,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-56",451,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-57",452,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-58",453,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-59",454,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-60",455,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-61",456,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-62",457,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-63",458,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-64",459,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-65",460,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-66",461,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-67",462,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-68",463,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-69",464,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-70",465,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-71",466,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-72",467,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-73",468,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-74",469,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-75",470,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-76",471,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-77",472,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-78",473,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-79",474,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-80",475,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-81",476,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-82",477,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-83",478,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-84",479,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-85",480,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-86",481,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-87",482,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-88",483,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-89",484,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-90",485,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-91",486,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-92",487,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-93",488,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-94",489,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-95",490,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-96",491,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-97",492,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-98",493,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-99",494,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-00",495,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-01",496,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-02",497,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-03",498,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-04",499,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-05",500,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-06",501,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-07",502,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-08",503,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-09",504,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-10",505,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-11",506,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-12",507,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-13",508,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-14",509,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-15",510,"Yes","Y",7,"Yes"
"VanArsdel","Urban","Moderation","Maximus UM-16",511,"Yes","Y",7,"Yes"
"Abbas","Urban","Moderation","Abbas UM-01",74,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-02",75,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-03",76,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-04",77,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-05",78,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-06",79,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-07",80,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-08",81,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-09",82,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-10",83,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-11",84,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-12",85,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-13",86,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-14",87,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-15",88,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-16",89,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-17",90,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-18",91,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-19",92,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-20",93,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-21",94,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-22",95,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-23",96,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-24",97,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-25",98,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-26",99,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-27",100,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-28",101,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-29",102,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-30",103,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-31",104,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-32",105,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-33",106,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-34",107,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-35",108,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-36",109,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-37",110,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-38",111,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-39",112,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-40",113,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-41",114,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-42",115,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-43",116,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-44",117,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-45",118,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-46",119,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-47",120,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-48",121,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-49",122,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-50",123,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-51",124,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-52",125,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-53",126,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-54",127,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-55",128,"No","Y",1,"Yes"
"Abbas","Urban","Moderation","Abbas UM-56",129,"No","Y",1,"Yes"
"Barba","Urban","Moderation","Barba UM-01",199,"No","Y",3,"Yes"
"Barba","Urban","Moderation","Barba UM-02",200,"No","Y",3,"Yes"
"Barba","Urban","Moderation","Barba UM-03",201,"No","Y",3,"Yes"
"Barba","Urban","Moderation","Barba UM-04",202,"No","Y",3,"Yes"
"Barba","Urban","Moderation","Barba UM-05",203,"No","Y",3,"Yes"
"Barba","Urban","Moderation","Barba UM-06",204,"No","Y",3,"Yes"
"Barba","Urban","Moderation","Barba UM-07",205,"No","Y",3,"Yes"
"Barba","Urban","Moderation","Barba UM-08",206,"No","Y",3,"Yes"
"Barba","Urban","Moderation","Barba UM-09",207,"No","Y",3,"Yes"
"Barba","Urban","Moderation","Barba UM-10",208,"No","Y",3,"Yes"
"Barba","Urban","Moderation","Barba UM-11",209,"No","Y",3,"Yes"
"Barba","Urban","Moderation","Barba UM-12",210,"No","Y",3,"Yes"
"Fama","Urban","Moderation","Fama UM-01",223,"No","Y",5,"Yes"
"Fama","Urban","Moderation","Fama UM-02",224,"No","Y",5,"Yes"
"Fama","Urban","Moderation","Fama UM-03",225,"No","Y",5,"Yes"
"Fama","Urban","Moderation","Fama UM-04",226,"No","Y",5,"Yes"
"Fama","Urban","Moderation","Fama UM-05",227,"No","Y",5,"Yes"
"Fama","Urban","Moderation","Fama UM-06",228,"No","Y",5,"Yes"
"Natura","Urban","Moderation","Natura UM-01",817,"No","N",8,"No"
"Natura","Urban","Moderation","Natura UM-02",818,"No","N",8,"No"
"Natura","Urban","Moderation","Natura UM-03",819,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-04",820,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-05",821,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-06",822,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-07",823,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-08",824,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-09",825,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-10",826,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-11",827,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-12",828,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-13",829,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-14",830,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-15",831,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-16",832,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-17",833,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-18",834,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-19",835,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-20",836,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-21",837,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-22",838,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-23",839,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-24",840,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-25",841,"No","N",8,"No"
"Natura","Urban","Moderation","Natura UM-26",842,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-27",843,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-28",844,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-29",845,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-30",846,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-31",847,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-32",848,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-33",849,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-34",850,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-35",851,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-36",852,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-37",853,"No","Y",8,"Yes"
"Natura","Urban","Moderation","Natura UM-38",854,"No","Y",8,"Yes"
"Palma","Urban","Moderation","Palma UM-01",1027,"No","Y",9,"Yes"
"Palma","Urban","Moderation","Palma UM-02",1028,"No","Y",9,"Yes"
"Pirum","Urban","Moderation","Pirum UM-01",1124,"No","Y",10,"Yes"
"Pirum","Urban","Moderation","Pirum UM-02",1125,"No","Y",10,"Yes"
"Pirum","Urban","Moderation","Pirum UM-03",1126,"No","Y",10,"Yes"
"Pirum","Urban","Moderation","Pirum UM-04",1127,"No","Y",10,"Yes"
"Pirum","Urban","Moderation","Pirum UM-05",1128,"No","Y",10,"Yes"
"Pirum","Urban","Moderation","Pirum UM-06",1129,"No","Y",10,"Yes"
"Pirum","Urban","Moderation","Pirum UM-07",1130,"No","Y",10,"Yes"
"Pirum","Urban","Moderation","Pirum UM-08",1131,"No","Y",10,"Yes"
"Pirum","Urban","Moderation","Pirum UM-09",1132,"No","Y",10,"Yes"
"Pirum","Urban","Moderation","Pirum UM-10",1133,"No","Y",10,"Yes"
"Pirum","Urban","Moderation","Pirum UM-11",1134,"No","Y",10,"Yes"
"Pirum","Urban","Moderation","Pirum UM-12",1135,"No","Y",10,"Yes"
"Pirum","Urban","Moderation","Pirum UM-13",1136,"No","Y",10,"Yes"
"Pirum","Urban","Moderation","Pirum UM-14",1137,"No","Y",10,"Yes"
"Pirum","Urban","Moderation","Pirum UM-15",1138,"No","Y",10,"Yes"
"Pirum","Urban","Moderation","Pirum UM-16",1139,"No","Y",10,"Yes"
"Pirum","Urban","Moderation","Pirum UM-17",1140,"No","Y",10,"Yes"
"Pirum","Urban","Moderation","Pirum UM-18",1141,"No","Y",10,"Yes"
"Pirum","Urban","Moderation","Pirum UM-19",1142,"No","Y",10,"Yes"
"Pirum","Urban","Moderation","Pirum UM-20",1143,"No","Y",10,"Yes"
"Pomum","Urban","Moderation","Pomum UM-01",1749,"No","Y",11,"Yes"
"Pomum","Urban","Moderation","Pomum UM-02",1750,"No","Y",11,"Yes"
"Pomum","Urban","Moderation","Pomum UM-03",1751,"No","Y",11,"Yes"
"Pomum","Urban","Moderation","Pomum UM-04",1752,"No","Y",11,"Yes"
"Pomum","Urban","Moderation","Pomum UM-05",1753,"No","Y",11,"Yes"
"Pomum","Urban","Moderation","Pomum UM-06",1754,"No","Y",11,"Yes"
"Leo","Urban","Moderation","Leo UM-01",1863,"No","Y",6,"Yes"
"Leo","Urban","Moderation","Leo UM-02",1864,"No","Y",6,"Yes"
"Leo","Urban","Moderation","Leo UM-03",1865,"No","Y",6,"Yes"
"Leo","Urban","Moderation","Leo UM-04",1866,"No","Y",6,"Yes"
"Leo","Urban","Moderation","Leo UM-05",1867,"No","Y",6,"Yes"
"Leo","Urban","Moderation","Leo UM-06",1868,"No","Y",6,"Yes"
"Leo","Urban","Moderation","Leo UM-07",1869,"No","Y",6,"Yes"
"Leo","Urban","Moderation","Leo UM-08",1870,"No","Y",6,"Yes"
"Leo","Urban","Moderation","Leo UM-09",1871,"No","Y",6,"Yes"
"Leo","Urban","Moderation","Leo UM-10",1872,"No","Y",6,"Yes"
"Leo","Urban","Moderation","Leo UM-11",1873,"No","Y",6,"Yes"
"Leo","Urban","Moderation","Leo UM-12",1874,"No","Y",6,"Yes"
"Leo","Urban","Moderation","Leo UM-13",1875,"No","Y",6,"Yes"
"Leo","Urban","Moderation","Leo UM-14",1876,"No","Y",6,"Yes"
"Leo","Urban","Moderation","Leo UM-15",1877,"No","Y",6,"Yes"
"Leo","Urban","Moderation","Leo UM-16",1878,"No","Y",6,"Yes"
"Leo","Urban","Moderation","Leo UM-17",1879,"No","Y",6,"Yes"
"Leo","Urban","Moderation","Leo UM-18",1880,"No","Y",6,"Yes"
"Leo","Urban","Moderation","Leo UM-19",1881,"No","Y",6,"Yes"
"Currus","Urban","Moderation","Currus UM-01",1994,"No","Y",4,"Yes"
"Currus","Urban","Moderation","Currus UM-02",1995,"No","Y",4,"Yes"
"Currus","Urban","Moderation","Currus UM-03",1996,"No","Y",4,"Yes"
"Currus","Urban","Moderation","Currus UM-04",1997,"No","Y",4,"Yes"
"Victoria","Urban","Moderation","Victoria UM-01",2110,"No","Y",14,"Yes"
"Victoria","Urban","Moderation","Victoria UM-02",2111,"No","Y",14,"Yes"
"Victoria","Urban","Moderation","Victoria UM-03",2112,"No","Y",14,"Yes"
"Victoria","Urban","Moderation","Victoria UM-04",2113,"No","Y",14,"Yes"
"Victoria","Urban","Moderation","Victoria UM-05",2114,"No","Y",14,"Yes"
"Victoria","Urban","Moderation","Victoria UM-06",2115,"No","Y",14,"Yes"
"Victoria","Urban","Moderation","Victoria UM-07",2116,"No","Y",14,"Yes"
"Victoria","Urban","Moderation","Victoria UM-08",2117,"No","Y",14,"Yes"
"Victoria","Urban","Moderation","Victoria UM-09",2118,"No","Y",14,"Yes"
"Victoria","Urban","Moderation","Victoria UM-10",2119,"No","Y",14,"Yes"
"Victoria","Urban","Moderation","Victoria UM-11",2120,"No","Y",14,"Yes"
"Victoria","Urban","Moderation","Victoria UM-12",2121,"No","Y",14,"Yes"
"Victoria","Urban","Moderation","Victoria UM-13",2122,"No","Y",14,"Yes"
"Victoria","Urban","Moderation","Victoria UM-14",2123,"No","Y",14,"Yes"
"Victoria","Urban","Moderation","Victoria UM-15",2124,"No","Y",14,"Yes"
"Aliqui","Urban","Moderation","Aliqui UM-01",2286,"No","Y",2,"Yes"
"Aliqui","Urban","Moderation","Aliqui UM-02",2287,"No","Y",2,"Yes"
"Aliqui","Urban","Moderation","Aliqui UM-03",2288,"No","Y",2,"Yes"
"Aliqui","Urban","Moderation","Aliqui UM-04",2289,"No","Y",2,"Yes"
"Aliqui","Urban","Moderation","Aliqui UM-05",2290,"No","Y",2,"Yes"
"Aliqui","Urban","Moderation","Aliqui UM-06",2291,"No","Y",2,"Yes"
"Aliqui","Urban","Moderation","Aliqui UM-07",2292,"No","Y",2,"Yes"
"Aliqui","Urban","Moderation","Aliqui UM-08",2293,"No","Y",2,"Yes"
"Aliqui","Urban","Moderation","Aliqui UM-09",2294,"No","Y",2,"Yes"
"Aliqui","Urban","Moderation","Aliqui UM-10",2295,"No","Y",2,"Yes"
"Aliqui","Urban","Moderation","Aliqui UM-11",2296,"No","Y",2,"Yes"
"Aliqui","Urban","Moderation","Aliqui UM-12",2297,"No","Y",2,"Yes"
"Abbas","Urban","Regular","Abbas UR-01",130,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-02",131,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-03",132,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-04",133,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-05",134,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-06",135,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-07",136,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-08",137,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-09",138,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-10",139,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-11",140,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-12",141,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-13",142,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-14",143,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-15",144,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-16",145,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-17",146,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-18",147,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-19",148,"No","Y",1,"Yes"
